time,wave_height,wave_period,wave_direction,swell_wave_height,swell_wave_period,wind_wave_height,sea_surface_temperature,zone_id,zone_name,wind_speed_10m,wind_direction_10m,wind_gusts_10m,weather_code,precipitation,month,hour,wave_height_t0,wave_period_t0,swell_wave_height_t0,swell_wave_period_t0,wind_wave_height_t0,wind_speed_t0,wind_gusts_t0,sea_surface_temperature_t0,weather_code_t0,wave_height_t-3h,wave_height_t-6h,wind_speed_t-3h,wind_speed_t-6h,wave_delta_3h,wave_delta_6h,wind_delta_3h,swell_trend,wave_wind_ratio,swell_steepness,wave_energy,monsoon_flag,safety_6h,safety_12h,safety_24h
2026-06-15 20:00:00,1.96,9.55,205,1.5,10.4,0.9,29.4,1,Indian Ocean,31.6,247,40.7,51,0.1,6,20,1.96,9.55,1.5,10.4,0.9,31.6,40.7,29.4,51,1.92,1.86,32.4,30.8,0.040000000000000036,0.09999999999999987,-0.7999999999999972,0.0,0.0620253164556962,0.14423076923076922,3.8415999999999997,1,2,2,2
2026-06-15 21:00:00,1.96,9.5,205,1.5,10.4,0.9,29.3,1,Indian Ocean,33.2,251,41.8,51,0.3,6,21,1.96,9.5,1.5,10.4,0.9,33.2,41.8,29.3,51,1.94,1.88,32.7,31.8,0.020000000000000018,0.08000000000000007,0.5,0.0,0.05903614457831325,0.14423076923076922,3.8415999999999997,1,2,2,2
2026-06-15 22:00:00,1.96,9.45,205,1.48,10.35,0.88,29.3,1,Indian Ocean,30.5,258,41.4,55,1.2,6,22,1.96,9.45,1.48,10.35,0.88,30.5,41.4,29.3,55,1.94,1.9,32.7,32.3,0.020000000000000018,0.06000000000000005,-2.200000000000003,-0.020000000000000018,0.06426229508196721,0.14299516908212562,3.8415999999999997,1,2,2,2
2026-06-15 23:00:00,1.96,9.4,205,1.48,10.35,0.88,29.3,1,Indian Ocean,32.3,249,43.2,53,0.5,6,23,1.96,9.4,1.48,10.35,0.88,32.3,43.2,29.3,53,1.96,1.92,31.6,32.4,0.0,0.040000000000000036,0.6999999999999957,-0.020000000000000018,0.0606811145510836,0.14299516908212562,3.8415999999999997,1,2,2,2
2026-06-16 00:00:00,1.98,9.35,205,1.48,10.3,0.9,29.3,1,Indian Ocean,31.8,250,40.7,3,0.0,6,0,1.98,9.35,1.48,10.3,0.9,31.8,40.7,29.3,3,1.96,1.94,33.2,32.7,0.020000000000000018,0.040000000000000036,-1.4000000000000021,-0.020000000000000018,0.062264150943396226,0.1436893203883495,3.9204,1,2,2,2
2026-06-16 01:00:00,1.98,9.3,206,1.48,10.3,0.94,29.3,1,Indian Ocean,33.2,247,42.1,3,0.0,6,1,1.98,9.3,1.48,10.3,0.94,33.2,42.1,29.3,3,1.96,1.94,30.5,32.7,0.020000000000000018,0.040000000000000036,2.700000000000003,0.0,0.059638554216867465,0.1436893203883495,3.9204,1,2,2,2
2026-06-16 02:00:00,2.0,9.25,206,1.48,10.25,0.96,29.3,1,Indian Ocean,32.7,251,41.4,53,0.9,6,2,2.0,9.25,1.48,10.25,0.96,32.7,41.4,29.3,53,1.96,1.96,32.3,31.6,0.040000000000000036,0.040000000000000036,0.4000000000000057,0.0,0.061162079510703356,0.144390243902439,4.0,1,2,2,2
2026-06-16 03:00:00,2.0,9.2,207,1.48,10.2,0.98,29.3,1,Indian Ocean,33.8,252,41.8,51,0.2,6,3,2.0,9.2,1.48,10.2,0.98,33.8,41.8,29.3,51,1.98,1.96,31.8,33.2,0.020000000000000018,0.040000000000000036,1.9999999999999964,0.0,0.0591715976331361,0.1450980392156863,4.0,1,2,2,2
2026-06-16 04:00:00,2.02,9.1,208,1.46,10.2,1.0,29.3,1,Indian Ocean,31.1,255,43.6,53,0.7,6,4,2.02,9.1,1.46,10.2,1.0,31.1,43.6,29.3,53,1.98,1.96,33.2,30.5,0.040000000000000036,0.06000000000000005,-2.1000000000000014,-0.020000000000000018,0.06495176848874598,0.1431372549019608,4.0804,1,2,2,2
2026-06-16 05:00:00,2.02,9.05,209,1.46,10.15,1.02,29.3,1,Indian Ocean,34.4,263,40.0,51,0.1,6,5,2.02,9.05,1.46,10.15,1.02,34.4,40.0,29.3,51,2.0,1.96,32.7,32.3,0.020000000000000018,0.06000000000000005,1.6999999999999957,-0.020000000000000018,0.058720930232558144,0.1438423645320197,4.0804,1,2,2,2
2026-06-16 06:00:00,2.02,9.0,209,1.46,10.1,1.0,29.3,1,Indian Ocean,30.6,259,42.5,53,0.5,6,6,2.02,9.0,1.46,10.1,1.0,30.6,42.5,29.3,53,2.0,1.98,33.8,31.8,0.020000000000000018,0.040000000000000036,-3.1999999999999957,-0.020000000000000018,0.06601307189542484,0.14455445544554454,4.0804,1,2,2,2
2026-06-16 07:00:00,2.02,9.0,210,1.46,10.1,1.0,29.3,1,Indian Ocean,34.3,274,43.2,51,0.4,6,7,2.02,9.0,1.46,10.1,1.0,34.3,43.2,29.3,51,2.02,1.98,31.1,33.2,0.0,0.040000000000000036,3.1999999999999957,0.0,0.05889212827988339,0.14455445544554454,4.0804,1,2,2,2
2026-06-16 08:00:00,2.02,8.95,210,1.46,10.05,0.98,29.3,1,Indian Ocean,30.2,262,43.2,51,0.1,6,8,2.02,8.95,1.46,10.05,0.98,30.2,43.2,29.3,51,2.02,2.0,34.4,32.7,0.0,0.020000000000000018,-4.199999999999999,0.0,0.06688741721854305,0.145273631840796,4.0804,1,2,2,2
2026-06-16 09:00:00,2.02,8.95,210,1.46,10.05,0.96,29.3,1,Indian Ocean,30.8,259,38.2,1,0.0,6,9,2.02,8.95,1.46,10.05,0.96,30.8,38.2,29.3,1,2.02,2.0,30.6,33.8,0.0,0.020000000000000018,0.1999999999999993,0.0,0.06558441558441558,0.145273631840796,4.0804,1,2,2,2
2026-06-16 10:00:00,2.0,8.9,210,1.44,10.0,0.96,29.3,1,Indian Ocean,31.7,263,40.7,51,0.4,6,10,2.0,8.9,1.44,10.0,0.96,31.7,40.7,29.3,51,2.02,2.02,34.3,31.1,-0.020000000000000018,-0.020000000000000018,-2.599999999999998,-0.020000000000000018,0.06309148264984227,0.144,4.0,1,2,2,2
2026-06-16 11:00:00,2.0,8.9,210,1.44,10.0,0.94,29.3,1,Indian Ocean,32.2,258,40.7,53,0.6,6,11,2.0,8.9,1.44,10.0,0.94,32.2,40.7,29.3,53,2.02,2.02,30.2,34.4,-0.020000000000000018,-0.020000000000000018,2.0000000000000036,-0.020000000000000018,0.06211180124223602,0.144,4.0,1,2,2,2
2026-06-16 12:00:00,2.0,8.9,209,1.44,10.0,0.94,29.3,1,Indian Ocean,32.5,258,40.7,2,0.0,6,12,2.0,8.9,1.44,10.0,0.94,32.5,40.7,29.3,2,2.02,2.02,30.8,30.6,-0.020000000000000018,-0.020000000000000018,1.6999999999999993,-0.020000000000000018,0.06153846153846154,0.144,4.0,1,2,2,2
2026-06-16 13:00:00,1.98,8.9,208,1.46,9.95,0.92,29.3,1,Indian Ocean,33.8,260,42.1,2,0.0,6,13,1.98,8.9,1.46,9.95,0.92,33.8,42.1,29.3,2,2.0,2.02,31.7,34.3,-0.020000000000000018,-0.040000000000000036,2.099999999999998,0.020000000000000018,0.058579881656804736,0.14673366834170856,3.9204,1,2,2,2
2026-06-16 14:00:00,1.98,8.95,207,1.46,9.95,0.92,29.4,1,Indian Ocean,34.2,256,42.8,3,0.0,6,14,1.98,8.95,1.46,9.95,0.92,34.2,42.8,29.4,3,2.0,2.02,32.2,30.2,-0.020000000000000018,-0.040000000000000036,2.0,0.020000000000000018,0.057894736842105256,0.14673366834170856,3.9204,1,2,2,2
2026-06-16 15:00:00,1.98,9.0,206,1.48,9.95,0.9,29.4,1,Indian Ocean,35.1,253,43.6,1,0.0,6,15,1.98,9.0,1.48,9.95,0.9,35.1,43.6,29.4,1,2.0,2.02,32.5,30.8,-0.020000000000000018,-0.040000000000000036,2.6000000000000014,0.040000000000000036,0.056410256410256404,0.14874371859296484,3.9204,1,2,2,2
2026-06-16 16:00:00,1.96,9.05,204,1.48,9.9,0.9,29.4,1,Indian Ocean,35.6,253,45.0,1,0.0,6,16,1.96,9.05,1.48,9.9,0.9,35.6,45.0,29.4,1,1.98,2.0,33.8,31.7,-0.020000000000000018,-0.040000000000000036,1.8000000000000043,0.020000000000000018,0.0550561797752809,0.1494949494949495,3.8415999999999997,1,2,2,3
2026-06-16 17:00:00,1.96,9.1,203,1.5,9.9,0.88,29.4,1,Indian Ocean,32.3,252,44.6,0,0.0,6,17,1.96,9.1,1.5,9.9,0.88,32.3,44.6,29.4,0,1.98,2.0,34.2,32.2,-0.020000000000000018,-0.040000000000000036,-1.9000000000000057,0.040000000000000036,0.0606811145510836,0.15151515151515152,3.8415999999999997,1,2,2,3
2026-06-16 18:00:00,1.98,9.15,202,1.52,9.9,0.86,29.4,1,Indian Ocean,31.2,250,40.0,0,0.0,6,18,1.98,9.15,1.52,9.9,0.86,31.2,40.0,29.4,0,1.98,2.0,35.1,32.5,0.0,-0.020000000000000018,-3.900000000000002,0.040000000000000036,0.06346153846153846,0.15353535353535352,3.9204,1,2,2,3
2026-06-16 19:00:00,1.98,9.2,202,1.52,9.9,0.86,29.3,1,Indian Ocean,32.2,249,40.0,2,0.0,6,19,1.98,9.2,1.52,9.9,0.86,32.2,40.0,29.3,2,1.96,1.98,35.6,33.8,0.020000000000000018,0.0,-3.3999999999999986,0.040000000000000036,0.06149068322981366,0.15353535353535352,3.9204,1,2,2,3
2026-06-16 20:00:00,2.0,9.2,201,1.54,9.85,0.84,29.3,1,Indian Ocean,31.7,248,40.0,1,0.0,6,20,2.0,9.2,1.54,9.85,0.84,31.7,40.0,29.3,1,1.96,1.98,32.3,34.2,0.040000000000000036,0.020000000000000018,-0.5999999999999979,0.040000000000000036,0.06309148264984227,0.15634517766497463,4.0,1,2,2,2
2026-06-16 21:00:00,2.0,9.2,201,1.56,9.7,0.84,29.3,1,Indian Ocean,30.7,249,39.6,2,0.0,6,21,2.0,9.2,1.56,9.7,0.84,30.7,39.6,29.3,2,1.98,1.98,31.2,35.1,0.020000000000000018,0.020000000000000018,-0.5,0.040000000000000036,0.06514657980456026,0.16082474226804125,4.0,1,2,2,2
2026-06-16 22:00:00,2.02,9.15,200,1.58,9.5,0.86,29.3,1,Indian Ocean,29.9,249,38.2,51,0.2,6,22,2.02,9.15,1.58,9.5,0.86,29.9,38.2,29.3,51,1.98,1.96,32.2,35.6,0.040000000000000036,0.06000000000000005,-2.3000000000000043,0.06000000000000005,0.06755852842809365,0.16631578947368422,4.0804,1,2,2,2
2026-06-16 23:00:00,2.02,9.1,200,1.6,9.25,0.86,29.3,1,Indian Ocean,31.5,247,38.2,51,0.1,6,23,2.02,9.1,1.6,9.25,0.86,31.5,38.2,29.3,51,2.0,1.96,31.7,32.3,0.020000000000000018,0.06000000000000005,-0.1999999999999993,0.06000000000000005,0.06412698412698413,0.17297297297297298,4.0804,1,2,2,2
2026-06-17 00:00:00,2.0,8.95,200,1.54,8.8,0.86,29.3,1,Indian Ocean,31.8,246,40.0,51,0.1,6,0,2.0,8.95,1.54,8.8,0.86,31.8,40.0,29.3,51,2.0,1.98,30.7,31.2,0.0,0.020000000000000018,1.1000000000000014,-0.020000000000000018,0.06289308176100629,0.175,4.0,1,2,2,2
2026-06-17 01:00:00,1.96,8.8,200,1.46,8.25,0.84,29.3,1,Indian Ocean,32.3,245,41.0,3,0.0,6,1,1.96,8.8,1.46,8.25,0.84,32.3,41.0,29.3,3,2.02,1.98,29.9,32.2,-0.06000000000000005,-0.020000000000000018,2.3999999999999986,-0.1200000000000001,0.0606811145510836,0.17696969696969697,3.8415999999999997,1,2,2,2
2026-06-17 02:00:00,1.94,8.7,200,1.4,7.95,0.84,29.3,1,Indian Ocean,35.9,247,43.9,3,0.0,6,2,1.94,8.7,1.4,7.95,0.84,35.9,43.9,29.3,3,2.02,2.0,31.5,31.7,-0.08000000000000007,-0.06000000000000005,4.399999999999999,-0.20000000000000018,0.05403899721448468,0.1761006289308176,3.7636,1,2,2,2
2026-06-17 03:00:00,1.96,8.65,200,1.38,8.15,0.84,29.3,1,Indian Ocean,32.2,250,46.4,3,0.0,6,3,1.96,8.65,1.38,8.15,0.84,32.2,46.4,29.3,3,2.0,2.0,31.8,30.7,-0.040000000000000036,-0.040000000000000036,0.40000000000000213,-0.16000000000000014,0.0608695652173913,0.1693251533742331,3.8415999999999997,1,2,2,2
2026-06-17 04:00:00,1.96,8.7,201,1.36,8.65,0.86,29.3,1,Indian Ocean,34.1,255,43.2,51,0.2,6,4,1.96,8.7,1.36,8.65,0.86,34.1,43.2,29.3,51,1.96,2.02,32.3,29.9,0.0,-0.06000000000000005,1.8000000000000043,-0.09999999999999987,0.057478005865102634,0.15722543352601157,3.8415999999999997,1,2,3,2
2026-06-17 05:00:00,1.98,8.7,201,1.34,8.9,0.86,29.3,1,Indian Ocean,31.5,258,43.2,3,0.0,6,5,1.98,8.7,1.34,8.9,0.86,31.5,43.2,29.3,3,1.94,2.02,35.9,31.5,0.040000000000000036,-0.040000000000000036,-4.399999999999999,-0.05999999999999983,0.06285714285714286,0.15056179775280898,3.9204,1,2,3,2
2026-06-17 06:00:00,2.0,8.7,202,1.28,8.8,0.88,29.3,1,Indian Ocean,30.5,257,39.6,3,0.0,6,6,2.0,8.7,1.28,8.8,0.88,30.5,39.6,29.3,3,1.96,2.0,32.2,31.8,0.040000000000000036,0.0,-1.7000000000000028,-0.09999999999999987,0.06557377049180328,0.14545454545454545,4.0,1,2,3,2
2026-06-17 07:00:00,2.0,8.65,203,1.22,8.5,0.9,29.2,1,Indian Ocean,29.9,259,38.9,3,0.0,6,7,2.0,8.65,1.22,8.5,0.9,29.9,38.9,29.2,3,1.96,1.96,34.1,32.3,0.040000000000000036,0.040000000000000036,-4.200000000000003,-0.14000000000000012,0.06688963210702341,0.14352941176470588,4.0,1,2,3,2
2026-06-17 08:00:00,2.02,8.6,204,1.16,8.15,0.92,29.2,1,Indian Ocean,31.3,259,38.9,51,0.2,6,8,2.02,8.6,1.16,8.15,0.92,31.3,38.9,29.2,51,1.98,1.94,31.5,35.9,0.040000000000000036,0.08000000000000007,-0.1999999999999993,-0.18000000000000016,0.0645367412140575,0.14233128834355827,4.0804,1,2,2,2
2026-06-17 09:00:00,2.04,8.55,205,1.24,7.8,0.96,29.1,1,Indian Ocean,32.2,258,40.3,51,0.1,6,9,2.04,8.55,1.24,7.8,0.96,32.2,40.3,29.1,51,2.0,1.96,30.5,32.2,0.040000000000000036,0.08000000000000007,1.7000000000000028,-0.040000000000000036,0.06335403726708073,0.15897435897435896,4.1616,1,2,2,2
2026-06-17 10:00:00,2.04,8.45,207,1.3,7.4,0.98,29.1,1,Indian Ocean,32.2,260,40.3,51,0.1,6,10,2.04,8.45,1.3,7.4,0.98,32.2,40.3,29.1,51,2.0,1.96,29.9,34.1,0.040000000000000036,0.08000000000000007,2.3000000000000043,0.08000000000000007,0.06335403726708073,0.17567567567567569,4.1616,1,3,2,2
2026-06-17 11:00:00,2.06,8.35,208,1.38,7.15,1.02,29.1,1,Indian Ocean,33.9,268,40.7,51,0.1,6,11,2.06,8.35,1.38,7.15,1.02,33.9,40.7,29.1,51,2.02,1.98,31.3,31.5,0.040000000000000036,0.08000000000000007,2.599999999999998,0.21999999999999997,0.06076696165191741,0.19300699300699298,4.2436,1,3,2,2
2026-06-17 12:00:00,2.04,8.2,209,1.38,7.0,1.02,29.1,1,Indian Ocean,34.0,270,42.5,51,0.2,6,12,2.04,8.2,1.38,7.0,1.02,34.0,42.5,29.1,51,2.04,2.0,32.2,30.5,0.0,0.040000000000000036,1.7999999999999972,0.1399999999999999,0.06,0.19714285714285712,4.1616,1,3,2,2
2026-06-17 13:00:00,2.0,8.1,211,1.36,7.0,1.04,29.1,1,Indian Ocean,36.9,270,47.2,51,0.2,6,13,2.0,8.1,1.36,7.0,1.04,36.9,47.2,29.1,51,2.04,2.0,32.2,29.9,-0.040000000000000036,0.0,4.699999999999996,0.06000000000000005,0.05420054200542006,0.1942857142857143,4.0,1,3,2,2
2026-06-17 14:00:00,1.98,8.0,212,1.36,7.15,1.04,29.1,1,Indian Ocean,36.2,269,46.8,51,0.1,6,14,1.98,8.0,1.36,7.15,1.04,36.2,46.8,29.1,51,2.06,2.02,33.9,31.3,-0.08000000000000007,-0.040000000000000036,2.3000000000000043,-0.019999999999999796,0.05469613259668508,0.1902097902097902,3.9204,1,2,2,2
2026-06-17 15:00:00,2.04,8.0,214,1.4,7.65,1.06,29.1,1,Indian Ocean,38.3,265,47.9,3,0.0,6,15,2.04,8.0,1.4,7.65,1.06,38.3,47.9,29.1,3,2.04,2.04,34.0,32.2,0.0,0.0,4.299999999999997,0.020000000000000018,0.05326370757180157,0.1830065359477124,4.1616,1,2,2,2
2026-06-17 16:00:00,2.1,8.05,216,1.44,8.35,1.1,29.1,1,Indian Ocean,37.7,263,49.0,3,0.0,6,16,2.1,8.05,1.44,8.35,1.1,37.7,49.0,29.1,3,2.0,2.04,36.9,32.2,0.10000000000000009,0.06000000000000005,0.8000000000000043,0.07999999999999985,0.055702917771883284,0.1724550898203593,4.41,1,2,2,2
2026-06-17 17:00:00,2.16,8.1,218,1.48,9.0,1.12,29.1,1,Indian Ocean,34.1,267,47.5,3,0.0,6,17,2.16,8.1,1.48,9.0,1.12,34.1,47.5,29.1,3,1.98,2.06,36.2,33.9,0.18000000000000016,0.10000000000000009,-2.1000000000000014,0.11999999999999988,0.06334310850439882,0.16444444444444445,4.6656,1,2,2,2
2026-06-17 18:00:00,2.12,8.1,218,1.36,9.6,1.1,29.1,1,Indian Ocean,32.7,265,42.8,3,0.0,6,18,2.12,8.1,1.36,9.6,1.1,32.7,42.8,29.1,3,2.04,2.04,38.3,34.0,0.08000000000000007,0.08000000000000007,-5.599999999999994,-0.039999999999999813,0.06483180428134556,0.1416666666666667,4.494400000000001,1,2,2,2
2026-06-17 19:00:00,2.1,8.05,217,1.22,10.15,1.06,29.1,1,Indian Ocean,32.1,261,41.0,3,0.0,6,19,2.1,8.05,1.22,10.15,1.06,32.1,41.0,29.1,3,2.1,2.0,37.7,36.9,0.0,0.10000000000000009,-5.600000000000001,-0.21999999999999997,0.06542056074766354,0.12019704433497536,4.41,1,2,2,2
2026-06-17 20:00:00,2.06,8.05,217,1.1,10.45,1.04,29.1,1,Indian Ocean,33.5,264,42.5,51,0.1,6,20,2.06,8.05,1.1,10.45,1.04,33.5,42.5,29.1,51,2.16,1.98,34.1,36.2,-0.10000000000000009,0.08000000000000007,-0.6000000000000014,-0.3799999999999999,0.061492537313432835,0.10526315789473686,4.2436,1,2,2,2
2026-06-17 21:00:00,2.04,8.1,216,1.18,10.25,1.02,29.0,1,Indian Ocean,31.6,262,42.1,3,0.0,6,21,2.04,8.1,1.18,10.25,1.02,31.6,42.1,29.0,3,2.12,2.04,32.7,38.3,-0.08000000000000007,0.0,-1.1000000000000014,-0.18000000000000016,0.06455696202531645,0.11512195121951219,4.1616,1,2,2,2
2026-06-17 22:00:00,2.04,8.15,214,1.28,9.75,1.0,29.0,1,Indian Ocean,31.8,260,40.0,51,0.1,6,22,2.04,8.15,1.28,9.75,1.0,31.8,40.0,29.0,51,2.1,2.1,32.1,37.7,-0.06000000000000005,-0.06000000000000005,-0.3000000000000007,0.06000000000000005,0.06415094339622641,0.13128205128205128,4.1616,1,2,2,2
2026-06-17 23:00:00,2.02,8.2,213,1.36,9.35,0.98,29.0,1,Indian Ocean,32.9,260,39.6,51,0.4,6,23,2.02,8.2,1.36,9.35,0.98,32.9,39.6,29.0,51,2.06,2.16,33.5,34.1,-0.040000000000000036,-0.14000000000000012,-0.6000000000000014,0.26,0.06139817629179332,0.14545454545454548,4.0804,1,2,2,2
2026-06-18 00:00:00,2.0,8.3,212,1.36,9.15,0.92,29.0,1,Indian Ocean,32.6,268,41.4,51,0.1,6,0,2.0,8.3,1.36,9.15,0.92,32.6,41.4,29.0,51,2.04,2.12,31.6,32.7,-0.040000000000000036,-0.1200000000000001,1.0,0.18000000000000016,0.06134969325153374,0.14863387978142076,4.0,1,2,2,2
2026-06-18 01:00:00,1.98,8.4,210,1.34,9.05,0.84,29.0,1,Indian Ocean,32.7,274,42.5,51,0.3,6,1,1.98,8.4,1.34,9.05,0.84,32.7,42.5,29.0,51,2.04,2.1,31.8,32.1,-0.06000000000000005,-0.1200000000000001,0.9000000000000021,0.06000000000000005,0.06055045871559633,0.14806629834254142,3.9204,1,2,2,2
2026-06-18 02:00:00,1.96,8.45,209,1.34,9.0,0.78,29.0,1,Indian Ocean,31.4,266,41.4,51,0.1,6,2,1.96,8.45,1.34,9.0,0.78,31.4,41.4,29.0,51,2.02,2.06,32.9,33.5,-0.06000000000000005,-0.10000000000000009,-1.5,-0.020000000000000018,0.062420382165605096,0.1488888888888889,3.8415999999999997,1,2,2,2
2026-06-18 03:00:00,1.9,8.45,208,1.32,8.95,0.72,29.0,1,Indian Ocean,30.5,265,41.4,53,0.6,6,3,1.9,8.45,1.32,8.95,0.72,30.5,41.4,29.0,53,2.0,2.04,32.6,31.6,-0.10000000000000009,-0.14000000000000012,-2.1000000000000014,-0.040000000000000036,0.06229508196721311,0.14748603351955308,3.61,1,2,2,2
2026-06-18 04:00:00,1.84,8.4,208,1.32,8.95,0.64,29.0,1,Indian Ocean,32.8,267,42.5,53,0.8,6,4,1.84,8.4,1.32,8.95,0.64,32.8,42.5,29.0,53,1.98,2.04,32.7,31.8,-0.1399999999999999,-0.19999999999999996,0.09999999999999432,-0.020000000000000018,0.056097560975609764,0.14748603351955308,3.3856,1,2,2,2
2026-06-18 05:00:00,1.78,8.4,207,1.3,8.95,0.58,29.0,1,Indian Ocean,27.3,259,41.8,51,0.2,6,5,1.78,8.4,1.3,8.95,0.58,27.3,41.8,29.0,51,1.96,2.02,31.4,32.9,-0.17999999999999994,-0.24,-4.099999999999998,-0.040000000000000036,0.0652014652014652,0.1452513966480447,3.1684,1,2,2,2
2026-06-18 06:00:00,1.8,8.5,207,1.32,9.05,0.6,29.0,1,Indian Ocean,27.1,252,34.9,3,0.0,6,6,1.8,8.5,1.32,9.05,0.6,27.1,34.9,29.0,3,1.9,2.0,30.5,32.6,-0.09999999999999987,-0.19999999999999996,-3.3999999999999986,0.0,0.06642066420664207,0.14585635359116023,3.24,1,2,2,2
2026-06-18 07:00:00,1.84,8.6,207,1.36,9.15,0.6,29.0,1,Indian Ocean,29.8,251,37.4,51,0.1,6,7,1.84,8.6,1.36,9.15,0.6,29.8,37.4,29.0,51,1.84,1.98,32.8,32.7,0.0,-0.1399999999999999,-2.9999999999999964,0.040000000000000036,0.06174496644295302,0.14863387978142076,3.3856,1,2,2,2
2026-06-18 08:00:00,1.86,8.7,207,1.38,9.25,0.62,29.0,1,Indian Ocean,29.5,249,38.9,51,0.1,6,8,1.86,8.7,1.38,9.25,0.62,29.5,38.9,29.0,51,1.78,1.96,27.3,31.4,0.08000000000000007,-0.09999999999999987,2.1999999999999993,0.07999999999999985,0.06305084745762712,0.14918918918918916,3.4596000000000005,1,2,2,2
2026-06-18 09:00:00,1.86,8.75,207,1.38,9.35,0.64,29.0,1,Indian Ocean,37.4,251,47.2,51,0.1,6,9,1.86,8.75,1.38,9.35,0.64,37.4,47.2,29.0,51,1.8,1.9,27.1,30.5,0.06000000000000005,-0.039999999999999813,10.299999999999997,0.05999999999999983,0.04973262032085562,0.14759358288770053,3.4596000000000005,1,2,2,2
2026-06-18 10:00:00,1.88,8.8,206,1.38,9.4,0.66,29.1,1,Indian Ocean,32.9,258,47.2,1,0.0,6,10,1.88,8.8,1.38,9.4,0.66,32.9,47.2,29.1,1,1.84,1.84,29.8,32.8,0.039999999999999813,0.039999999999999813,3.099999999999998,0.019999999999999796,0.05714285714285714,0.14680851063829786,3.5343999999999998,1,2,2,2
2026-06-18 11:00:00,1.88,8.8,206,1.38,9.4,0.68,29.1,1,Indian Ocean,29.1,256,41.8,1,0.0,6,11,1.88,8.8,1.38,9.4,0.68,29.1,41.8,29.1,1,1.86,1.78,29.5,27.3,0.019999999999999796,0.09999999999999987,-0.3999999999999986,0.0,0.06460481099656357,0.14680851063829786,3.5343999999999998,1,2,2,2
2026-06-18 12:00:00,1.84,8.65,207,1.34,9.3,0.7,29.1,1,Indian Ocean,30.6,259,38.5,1,0.0,6,12,1.84,8.65,1.34,9.3,0.7,30.6,38.5,29.1,1,1.86,1.8,37.4,27.1,-0.020000000000000018,0.040000000000000036,-6.799999999999997,-0.039999999999999813,0.06013071895424837,0.14408602150537633,3.3856,1,2,2,2
2026-06-18 13:00:00,1.8,8.45,209,1.28,9.15,0.74,29.1,1,Indian Ocean,31.5,261,38.9,51,0.1,6,13,1.8,8.45,1.28,9.15,0.74,31.5,38.9,29.1,51,1.88,1.84,32.9,29.8,-0.07999999999999985,-0.040000000000000036,-1.3999999999999986,-0.09999999999999987,0.05714285714285714,0.13989071038251366,3.24,1,2,2,2
2026-06-18 14:00:00,1.76,8.3,210,1.24,9.05,0.76,29.1,1,Indian Ocean,33.7,264,42.1,51,0.1,6,14,1.76,8.3,1.24,9.05,0.76,33.7,42.1,29.1,51,1.88,1.86,29.1,29.5,-0.11999999999999988,-0.10000000000000009,4.600000000000001,-0.1399999999999999,0.052225519287833824,0.13701657458563535,3.0976,1,2,2,2
2026-06-18 15:00:00,1.78,8.2,211,1.24,8.95,0.8,29.1,1,Indian Ocean,35.1,260,43.6,2,0.0,6,15,1.78,8.2,1.24,8.95,0.8,35.1,43.6,29.1,2,1.84,1.86,30.6,37.4,-0.06000000000000005,-0.08000000000000007,4.5,-0.10000000000000009,0.05071225071225071,0.13854748603351957,3.1684,1,2,2,2
2026-06-18 16:00:00,1.78,8.1,212,1.24,8.9,0.86,29.1,1,Indian Ocean,34.8,259,43.9,2,0.0,6,16,1.78,8.1,1.24,8.9,0.86,34.8,43.9,29.1,2,1.8,1.88,31.5,32.9,-0.020000000000000018,-0.09999999999999987,3.299999999999997,-0.040000000000000036,0.051149425287356325,0.1393258426966292,3.1684,1,2,2,2
2026-06-18 17:00:00,1.8,8.05,213,1.24,8.85,0.9,29.1,1,Indian Ocean,32.6,264,43.6,2,0.0,6,17,1.8,8.05,1.24,8.85,0.9,32.6,43.6,29.1,2,1.76,1.88,33.7,29.1,0.040000000000000036,-0.07999999999999985,-1.1000000000000014,0.0,0.05521472392638037,0.1401129943502825,3.24,1,2,2,2
2026-06-18 18:00:00,1.8,8.05,213,1.24,8.8,0.9,29.1,1,Indian Ocean,31.5,264,40.3,2,0.0,6,18,1.8,8.05,1.24,8.8,0.9,31.5,40.3,29.1,2,1.78,1.84,35.1,30.6,0.020000000000000018,-0.040000000000000036,-3.6000000000000014,0.0,0.05714285714285714,0.1409090909090909,3.24,1,2,2,2
2026-06-18 19:00:00,1.8,8.05,214,1.22,8.8,0.9,29.0,1,Indian Ocean,33.1,262,40.7,3,0.0,6,19,1.8,8.05,1.22,8.8,0.9,33.1,40.7,29.0,3,1.78,1.8,34.8,31.5,0.020000000000000018,0.0,-1.6999999999999957,-0.020000000000000018,0.054380664652567974,0.1386363636363636,3.24,1,2,2,2
2026-06-18 20:00:00,1.8,8.05,214,1.22,8.75,0.9,29.0,1,Indian Ocean,34.2,262,42.5,3,0.0,6,20,1.8,8.05,1.22,8.75,0.9,34.2,42.5,29.0,3,1.8,1.76,32.6,33.7,0.0,0.040000000000000036,1.6000000000000014,-0.020000000000000018,0.05263157894736842,0.13942857142857143,3.24,1,2,2,2
